# Auto-generated by harness/gen-macros.py from reference/valkey/src/*.h
# DO NOT hand-edit. To refine a row, change HEURISTICS in the generator or
# (preferably) override per-macro by editing harness/macro-overrides.tsv (TODO).
#
# Total macros: 2402
# Columns (tab-separated):
#   name              C macro identifier
#   file              header where defined
#   line              line number
#   kind              object | function
#   category          constant | alias | sizeof | cast | ternary | reply-alias | function-like | flag | complex
#   c_body            raw C body (first 80 chars; truncated with ... if longer)
#   rust_mapping      suggested Rust translation (TODO if unclear)

rdb_fsync_range	config.h	202	function	function-like	fcntl(fd, F_FULLFSYNC)	TODO(architect): function-like macro; translate at call site
rdb_fsync_range	config.h	204	function	function-like	fsync(fd)	TODO(architect): function-like macro; translate at call site
USE_SETPROCTITLE	config.h	211	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
ESOCKTNOSUPPORT	config.h	215	object	constant	0	pub const ESOCKTNOSUPPORT: i64 = 0;
USE_SETPROCTITLE	config.h	219	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
INIT_SETPROCTITLE_REPLACEMENT	config.h	220	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
LITTLE_ENDIAN	config.h	235	object	complex	1234 /* least-significant byte first (vax, pc) */	TODO(architect): see C definition
BIG_ENDIAN	config.h	236	object	complex	4321    /* most-significant byte first (IBM, net) */	TODO(architect): see C definition
PDP_ENDIAN	config.h	237	object	complex	3412    /* LSB first in word, MSW first in long (pdp)*/	TODO(architect): see C definition
BYTE_ORDER	config.h	242	object	alias	LITTLE_ENDIAN	pub use crate::LITTLE_ENDIAN;  // alias
BYTE_ORDER	config.h	250	object	alias	BIG_ENDIAN	pub use crate::BIG_ENDIAN;  // alias
LITTLE_ENDIAN	config.h	264	object	alias	__LITTLE_ENDIAN	pub use crate::__LITTLE_ENDIAN;  // alias
BIG_ENDIAN	config.h	267	object	alias	__BIG_ENDIAN	pub use crate::__BIG_ENDIAN;  // alias
BYTE_ORDER	config.h	270	object	alias	LITTLE_ENDIAN	pub use crate::LITTLE_ENDIAN;  // alias
BYTE_ORDER	config.h	272	object	alias	BIG_ENDIAN	pub use crate::BIG_ENDIAN;  // alias
CACHE_LINE_SIZE	config.h	290	object	constant	128	pub const CACHE_LINE_SIZE: i64 = 128;
CACHE_LINE_SIZE	config.h	292	object	constant	64	pub const CACHE_LINE_SIZE: i64 = 64;
GNUC_VERSION	config.h	297	object	complex	(__GNUC__ * 10000 + __GNUC_MINOR__ * 100 + __GNUC_PATCHLEVEL__)	TODO(architect): see C definition
HAVE_ATOMIC	config.h	299	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
HAVE_ATOMIC	config.h	303	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
__arm__	config.h	311	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
__arm64__	config.h	314	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
__sparc__	config.h	319	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
USE_ALIGNED_ACCESS	config.h	323	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
valkey_set_thread_title	config.h	328	function	function-like	pthread_setname_np(pthread_self(), name)	TODO(architect): function-like macro; translate at call site
valkey_set_thread_title	config.h	332	function	function-like	pthread_set_name_np(pthread_self(), name)	TODO(architect): function-like macro; translate at call site
valkey_set_thread_title	config.h	335	function	function-like	pthread_setname_np(pthread_self(), "%s", name)	TODO(architect): function-like macro; translate at call site
valkey_set_thread_title	config.h	338	function	function-like	rename_thread(find_thread(0), name)	TODO(architect): function-like macro; translate at call site
valkey_set_thread_title	config.h	343	function	function-like	pthread_setname_np(name)	TODO(architect): function-like macro; translate at call site
valkey_set_thread_title	config.h	345	function	flag		// (empty body — likely a feature flag; check #ifdef sites)
USE_SETCPUAFFINITY	config.h	352	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
HAVE_FADVISE	config.h	358	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
IO_THREADS_MAX_NUM	config.h	361	object	constant	256	pub const IO_THREADS_MAX_NUM: i64 = 256;
CACHE_LINE_SIZE	config.h	365	object	constant	128	pub const CACHE_LINE_SIZE: i64 = 128;
CACHE_LINE_SIZE	config.h	367	object	constant	64	pub const CACHE_LINE_SIZE: i64 = 64;
HAS_BUILTIN_PREFETCH	config.h	373	object	constant	1	pub const HAS_BUILTIN_PREFETCH: i64 = 1;
HAS_BUILTIN_PREFETCH	config.h	376	object	constant	1	pub const HAS_BUILTIN_PREFETCH: i64 = 1;
HAS_BUILTIN_PREFETCH	config.h	378	object	constant	0	pub const HAS_BUILTIN_PREFETCH: i64 = 0;
valkey_prefetch	config.h	382	function	function-like	__builtin_prefetch(addr)	TODO(architect): function-like macro; translate at call site
valkey_prefetch	config.h	384	function	function-like	((void)(addr))	TODO(architect): function-like macro; translate at call site
HAVE_X86_SIMD	config.h	389	object	constant	1	pub const HAVE_X86_SIMD: i64 = 1;
HAVE_X86_SIMD	config.h	391	object	constant	0	pub const HAVE_X86_SIMD: i64 = 0;
ATTRIBUTE_TARGET_SSE2	config.h	395	object	complex	__attribute__((target("sse2")))	TODO(architect): see C definition
ATTRIBUTE_TARGET_AVX2	config.h	396	object	complex	__attribute__((target("avx2")))	TODO(architect): see C definition
ATTRIBUTE_TARGET_AVX512	config.h	397	object	complex	__attribute__((target("avx512f,avx512bw,avx512vl")))	TODO(architect): see C definition
ATTRIBUTE_TARGET_SSE2	config.h	399	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
ATTRIBUTE_TARGET_AVX2	config.h	400	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
ATTRIBUTE_TARGET_AVX512	config.h	401	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
HAVE_ARM_NEON	config.h	406	object	constant	1	pub const HAVE_ARM_NEON: i64 = 1;
HAVE_ARM_NEON	config.h	408	object	constant	0	pub const HAVE_ARM_NEON: i64 = 0;
HAVE_IFUNC	config.h	412	object	constant	1	pub const HAVE_IFUNC: i64 = 1;
HAVE_IFUNC	config.h	414	object	constant	0	pub const HAVE_IFUNC: i64 = 0;
VALKEY_CONNECTION_H	connection.h	32	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
CONN_INFO_LEN	connection.h	43	object	constant	32	pub const CONN_INFO_LEN: i64 = 32;
CONN_ADDR_STR_LEN	connection.h	44	object	constant	128	pub const CONN_ADDR_STR_LEN: i64 = 128;
NET_HOST_STR_LEN	connection.h	46	object	complex	256                          /* Longest valid hostname */	TODO(architect): see C definition
NET_IP_STR_LEN	connection.h	47	object	complex	46                             /* INET6_ADDRSTRLEN is 46, but we need to be s...	TODO(architect): see C definition
NET_HOST_PORT_STR_LEN	connection.h	48	object	complex	(NET_HOST_STR_LEN + 32) /* Must be enough for hostname:port */	TODO(architect): see C definition
CONN_FLAG_CLOSE_SCHEDULED	connection.h	64	object	complex	(1 << 0)      /* Closed scheduled by a handler */	TODO(architect): see C definition
CONN_FLAG_WRITE_BARRIER	connection.h	65	object	complex	(1 << 1)        /* Write barrier requested */	TODO(architect): see C definition
CONN_FLAG_ALLOW_ACCEPT_OFFLOAD	connection.h	66	object	complex	(1 << 2) /* Connection accept can be offloaded to IO threads. */	TODO(architect): see C definition
CONFIG_BINDADDR_MAX	connection.h	173	object	constant	16	pub const CONFIG_BINDADDR_MAX: i64 = 16;
VALKEY_CONNHELPERS_H	connhelpers.h	32	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_CRC16_TABLE_H__	crc16_slottable.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
CRC64_H	crc64.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
CRCSPEED_H	crcspeed.h	29	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_REDIS_DEBUGMACRO_H_	debugmacro.h	34	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
D	debugmacro.h	44	function	function-like	\n    do {\n        FILE *fp = fopen("/tmp/log.txt", "a");\n        fprintf(fp, ...	TODO(architect): function-like macro; translate at call site
__DICT_H	dict.h	35	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
DICT_OK	dict.h	41	object	constant	0	pub const DICT_OK: i64 = 0;
DICT_ERR	dict.h	42	object	constant	1	pub const DICT_ERR: i64 = 1;
UNUSED	dict.h	60	function	function-like	((void)V)	TODO(architect): function-like macro; translate at call site
dictSize	dict.h	62	function	function-like	hashtableSize(d)	TODO(architect): function-like macro; translate at call site
dictIsEmpty	dict.h	63	function	function-like	(hashtableSize(d) == 0)	TODO(architect): function-like macro; translate at call site
dictIsRehashing	dict.h	64	function	function-like	hashtableIsRehashing(d)	TODO(architect): function-like macro; translate at call site
dictCreate	dict.h	65	function	function-like	hashtableCreate(type)	TODO(architect): function-like macro; translate at call site
dictRelease	dict.h	66	function	function-like	hashtableRelease(d)	TODO(architect): function-like macro; translate at call site
dictEmpty	dict.h	67	function	function-like	hashtableEmpty(d, callback)	TODO(architect): function-like macro; translate at call site
dictGetSomeKeys	dict.h	68	function	function-like	hashtableSampleEntries(d, dst, count)	TODO(architect): function-like macro; translate at call site
dictGenHashFunction	dict.h	69	function	function-like	hashtableGenHashFunction(key, len)	TODO(architect): function-like macro; translate at call site
dictGenCaseHashFunction	dict.h	70	function	function-like	hashtableGenCaseHashFunction(buf, len)	TODO(architect): function-like macro; translate at call site
dictRehashMicroseconds	dict.h	71	function	function-like	hashtableRehashMicroseconds(d, us)	TODO(architect): function-like macro; translate at call site
dictGetIterator	dict.h	72	function	function-like	hashtableCreateIterator(d, 0)	TODO(architect): function-like macro; translate at call site
dictGetSafeIterator	dict.h	73	function	function-like	hashtableCreateIterator(d, HASHTABLE_ITER_SAFE)	TODO(architect): function-like macro; translate at call site
dictReleaseIterator	dict.h	74	function	function-like	hashtableReleaseIterator(iter)	TODO(architect): function-like macro; translate at call site
dictInitIterator	dict.h	75	function	function-like	hashtableInitIterator(iter, d, 0)	TODO(architect): function-like macro; translate at call site
dictInitSafeIterator	dict.h	76	function	function-like	hashtableInitIterator(iter, d, HASHTABLE_ITER_SAFE)	TODO(architect): function-like macro; translate at call site
dictResetIterator	dict.h	77	function	function-like	hashtableCleanupIterator(iter)	TODO(architect): function-like macro; translate at call site
__ENDIANCONV_H	endianconv.h	8	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
memrev16ifbe	endianconv.h	63	function	function-like	((void)(0))	TODO(architect): function-like macro; translate at call site
memrev32ifbe	endianconv.h	64	function	function-like	((void)(0))	TODO(architect): function-like macro; translate at call site
memrev64ifbe	endianconv.h	65	function	function-like	((void)(0))	TODO(architect): function-like macro; translate at call site
intrev16ifbe	endianconv.h	66	function	function-like	(v)	TODO(architect): function-like macro; translate at call site
intrev32ifbe	endianconv.h	67	function	function-like	(v)	TODO(architect): function-like macro; translate at call site
intrev64ifbe	endianconv.h	68	function	function-like	(v)	TODO(architect): function-like macro; translate at call site
memrev16ifbe	endianconv.h	70	function	function-like	memrev16(p)	TODO(architect): function-like macro; translate at call site
memrev32ifbe	endianconv.h	71	function	function-like	memrev32(p)	TODO(architect): function-like macro; translate at call site
memrev64ifbe	endianconv.h	72	function	function-like	memrev64(p)	TODO(architect): function-like macro; translate at call site
intrev16ifbe	endianconv.h	73	function	function-like	bswap16(v)	TODO(architect): function-like macro; translate at call site
intrev32ifbe	endianconv.h	74	function	function-like	bswap32(v)	TODO(architect): function-like macro; translate at call site
intrev64ifbe	endianconv.h	75	function	function-like	bswap64(v)	TODO(architect): function-like macro; translate at call site
htonu64	endianconv.h	81	function	function-like	(v)	TODO(architect): function-like macro; translate at call site
ntohu64	endianconv.h	82	function	function-like	(v)	TODO(architect): function-like macro; translate at call site
htonu64	endianconv.h	84	function	function-like	bswap64(v)	TODO(architect): function-like macro; translate at call site
ntohu64	endianconv.h	85	function	function-like	bswap64(v)	TODO(architect): function-like macro; translate at call site
_ENTRY_H_	entry.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
EMBED_VALUE_MAX_ALLOC_SIZE	entry.h	25	object	constant	128	pub const EMBED_VALUE_MAX_ALLOC_SIZE: i64 = 128;
_EVAL_H_	eval.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
EXPIRE_H	expire.h	2	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
EXPIRY_NONE	expire.h	12	object	constant	-1	pub const EXPIRY_NONE: i64 = -1;
EXPIRE_FORCE_DELETE_EXPIRED	expire.h	15	object	constant	1	pub const EXPIRE_FORCE_DELETE_EXPIRED: i64 = 1;
EXPIRE_AVOID_DELETE_EXPIRED	expire.h	16	object	constant	2	pub const EXPIRE_AVOID_DELETE_EXPIRED: i64 = 2;
ACTIVE_EXPIRE_CYCLE_SLOW	expire.h	18	object	constant	0	pub const ACTIVE_EXPIRE_CYCLE_SLOW: i64 = 0;
ACTIVE_EXPIRE_CYCLE_FAST	expire.h	19	object	constant	1	pub const ACTIVE_EXPIRE_CYCLE_FAST: i64 = 1;
EXPIRE_NX	expire.h	22	object	complex	(1 << 0)	TODO(architect): see C definition
EXPIRE_XX	expire.h	23	object	complex	(1 << 1)	TODO(architect): see C definition
EXPIRE_GT	expire.h	24	object	complex	(1 << 2)	TODO(architect): see C definition
EXPIRE_LT	expire.h	25	object	complex	(1 << 3)	TODO(architect): see C definition
__FIFO_H_	fifo.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_REDIS_FMACRO_H	fmacros.h	31	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_BSD_SOURCE	fmacros.h	33	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_GNU_SOURCE	fmacros.h	37	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_DEFAULT_SOURCE	fmacros.h	45	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_ALL_SOURCE	fmacros.h	50	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_XOPEN_SOURCE	fmacros.h	54	object	constant	700	pub const _XOPEN_SOURCE: i64 = 700;
_XOPEN_SOURCE	fmacros.h	60	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_POSIX_C_SOURCE	fmacros.h	64	object	complex	199506L	TODO(architect): see C definition
_LARGEFILE_SOURCE	fmacros.h	68	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
_FILE_OFFSET_BITS	fmacros.h	70	object	constant	64	pub const _FILE_OFFSET_BITS: i64 = 64;
FMTARGS_H	fmtargs.h	26	object	flag		// (empty body — likely a feature flag; check #ifdef sites)
NARG	fmtargs.h	29	function	function-like	NARG_I(__VA_ARGS__,RSEQ_N())	TODO(architect): function-like macro; translate at call site
NARG_I	fmtargs.h	30	function	function-like	ARG_N(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
VFUNC_N_	fmtargs.h	34	function	function-like	name##n	TODO(architect): function-like macro; translate at call site
VFUNC_N	fmtargs.h	35	function	function-like	VFUNC_N_(name, n)	TODO(architect): function-like macro; translate at call site
VFUNC	fmtargs.h	36	function	function-like	VFUNC_N(func, NARG(__VA_ARGS__)) (__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT	fmtargs.h	40	function	function-like	VFUNC(COMPACT_FMT_, __VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_VALUES	fmtargs.h	41	function	function-like	VFUNC(COMPACT_VALUES_, __VA_ARGS__)	TODO(architect): function-like macro; translate at call site
FMTARGS	fmtargs.h	42	function	function-like	COMPACT_FMT(__VA_ARGS__), COMPACT_VALUES(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
ARG_N	fmtargs.h	47	function	function-like	N	TODO(architect): function-like macro; translate at call site
RSEQ_N	fmtargs.h	49	function	function-like	200, 199, 198, 197, 196, 195, 194, 193, 192, 191, 190, 189, 188, 187, 186, 18...	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_2	fmtargs.h	51	function	function-like	fmt	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_4	fmtargs.h	52	function	function-like	fmt COMPACT_FMT_2(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_6	fmtargs.h	53	function	function-like	fmt COMPACT_FMT_4(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_8	fmtargs.h	54	function	function-like	fmt COMPACT_FMT_6(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_10	fmtargs.h	55	function	function-like	fmt COMPACT_FMT_8(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_12	fmtargs.h	56	function	function-like	fmt COMPACT_FMT_10(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_14	fmtargs.h	57	function	function-like	fmt COMPACT_FMT_12(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_16	fmtargs.h	58	function	function-like	fmt COMPACT_FMT_14(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_18	fmtargs.h	59	function	function-like	fmt COMPACT_FMT_16(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_20	fmtargs.h	60	function	function-like	fmt COMPACT_FMT_18(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_22	fmtargs.h	61	function	function-like	fmt COMPACT_FMT_20(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_24	fmtargs.h	62	function	function-like	fmt COMPACT_FMT_22(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_26	fmtargs.h	63	function	function-like	fmt COMPACT_FMT_24(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_28	fmtargs.h	64	function	function-like	fmt COMPACT_FMT_26(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_30	fmtargs.h	65	function	function-like	fmt COMPACT_FMT_28(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_32	fmtargs.h	66	function	function-like	fmt COMPACT_FMT_30(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_34	fmtargs.h	67	function	function-like	fmt COMPACT_FMT_32(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
COMPACT_FMT_36	fmtargs.h	68	function	function-like	fmt COMPACT_FMT_34(__VA_ARGS__)	TODO(architect): function-like macro; translate at call site
